ID,Full name,First names,Surname now,Surname at birth,Gender,Deceased,Mother ID,Mother name,Father ID,Father name,Partner ID,Partner name,Ex-partner IDs,Birth year,Birth month,Birth day,Death year,Death month,Death day,Email,Website,Blog,Photo site,Home tel,Work tel,Mobile,Skype,Address,Other contact,Birth place,Death place,Burial place,Burial year,Burial month,Burial day,Profession,Company,Interests,Activities,Bio notes
NHSB747053,,BIJKE,,,F,,NHSBG2604178,HOATSKE FEN'T ALDDJIP,,,,,,1974,7,17,,,,,,,,,,,,,,,,,,,,,,,,
NHSB727722,,RIKSTA FEN'T ALDDJIP,,,F,,NHSBG2417509,FROUKJE FAN MID FRYSLÂN,,,,,,1974,3,27,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1093952,,JOUKJE FAN'E GREIDHOEK,,,F,,NHSB727722,RIKSTA FEN'T ALDDJIP,,,,,,1980,2,15,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1251058,,BENNE,,,F,,NHSB1130462,AFKE V. RINASBURCH,,,,,,1982,11,27,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1251054,,BESSELKE,,,F,,NHSB1130462,AFKE V. RINASBURCH,,,,,,1982,11,27,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1130466,,ASTA V. RINASBURCH,,,F,,NHSB995998,THORBA FAN'E GREIDHOEK,,,,,,1980,11,12,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1333412,,REJORI,,,F,,NHSB1130461,AUCKJE V. RINASBURCH,,,,,,1984,6,5,,,,,,,,,,,,,,,,,,,,,,,,
NHSB995995,,WISSE FAN'E GREIDHOEK,,,F,,NHSB727722,RIKSTA FEN'T ALDDJIP,,,,,,1978,3,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1134569,,SIETSKE FAN'T SLOTSER,,,F,,NHSB995995,WISSE FAN'E GREIDHOEK,,,,,,1980,11,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSB835189,,BERNOU FEN'T ALDDJIP,,,F,,NHSB727723,RIXT FEN'T ALDDJIP,,,,,,1975,9,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1182538,,NANA FEN'T ALDDJIP,,,F,,NHSB727723,RIXT FEN'T ALDDJIP,,,,,,1981,10,27,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2608005,,BERBER,,,F,,NHSBG2442670,GEESKE FAN MID FRYSLÂN,,,,,,1972,5,21,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2811915,,BIJKEE,,,F,,NHSBG2608005,BERBER,,,,,,1975,4,22,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2811916,,FAMKE,,,F,,NHSBG2608005,BERBER,,,,,,1975,4,22,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2634089,,CITA,,,F,,NHSB536590,JANE FAN MID FRYSLÂN,,,,,,1972,9,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSB800103,,TRESA,,,F,,NHSBG2442670,GEESKE FAN MID FRYSLÂN,,,,,,1975,2,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2571661,,BIJKJE,,,F,,NHSBG2442669,GELDAU FAN MID FRYSLÂN,,,,,,1971,5,31,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2571659,,LAIKA,,,F,,NHSBG2442669,GELDAU FAN MID FRYSLÂN,,,,,,1971,5,31,,,,,,,,,,,,,,,,,,,,,,,,
NHSB647410,,MIRVA,,,F,,NHSBG2442669,GELDAU FAN MID FRYSLÂN,,,,,,1972,10,20,,,,,,,,,,,,,,,,,,,,,,,,
NHSB647409,,TASJA,,,F,,NHSBG2442669,GELDAU FAN MID FRYSLÂN,,,,,,1972,10,20,,,,,,,,,,,,,,,,,,,,,,,,
NHSB667838,,ESTHER,,,F,,NHSBG2520945,INA FAN MID FRYSLÂN,,,,,,1973,3,29,,,,,,,,,,,,,,,,,,,,,,,,
NHSB689762,,LUTSKE FAN MID FRYSLÂN,,,F,,NHSBG2386717,AUKJE FAN BERINCHEM,,,,,,1973,9,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSB542186,,ANNEKE,,,F,,NHSBG2461130,CANNE,,,,,,1971,2,27,,,,,,,,,,,,,,,,,,,,,,,,
NHSB542185,,ASTRIT,,,F,,NHSBG2461130,CANNE,,,,,,1971,2,27,,,,,,,,,,,,,,,,,,,,,,,,
NHSB718722,,ATJE V.D. KWAAKHOEVE,,,F,,NHSB627591,ASTRA FAN'T PARADIJSKE,,,,,,1974,1,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSB816222,,BIANCA V.D. KWAAKHOEVE,,,F,,NHSB627591,ASTRA FAN'T PARADIJSKE,,,,,,1975,7,25,,,,,,,,,,,,,,,,,,,,,,,,
NHSB776090,,DETSJE FAN'T PARADIJSKE,,,F,,NHSB542185,ASTRIT,,,,,,1974,9,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1024435,,BRENDA FAN'E IKELOANE,,,F,,NHSB776090,DETSJE FAN'T PARADIJSKE,,,,,,1978,9,2,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1130953,,DOETSKE FAN'E IKELOANE,,,F,,NHSB776090,DETSJE FAN'T PARADIJSKE,,,,,,1980,10,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1868047,,AFKE,,,F,,NHSB1703802,BABBE JESSE FAN IT ROMME FJILD,,,,,,1993,2,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1868052,,ANNE,,,F,,NHSB1703802,BABBE JESSE FAN IT ROMME FJILD,,,,,,1993,2,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1703804,,BAUKJE MAAIKE FAN IT ROMME FJILD,,,F,,NHSB1561299,DEITSKE FROUKJE V.T. VAERTSE HOEKSKE,,,,,,1990,4,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2093912,,DOESCHKA GIJSJE V.T. VAERTSE HOEKSKE,,,F,,NHSB1922897,FREITSKE FAN IT ROMME FJILD,,,,,,1996,10,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1703806,,BRECHTJE SANNE FAN IT ROMME FJILD,,,F,,NHSB1561299,DEITSKE FROUKJE V.T. VAERTSE HOEKSKE,,,,,,1990,4,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1853332,,DJOEKE DONJA FAN IT ROMME FJILD,,,F,,NHSB1561299,DEITSKE FROUKJE V.T. VAERTSE HOEKSKE,,,,,,1992,12,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2230807,,FAMKE FAN'E HOUNEPÔLLE,,,F,,NHSB1853332,DJOEKE DONJA FAN IT ROMME FJILD,,,,,,1998,10,8,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1853331,,DJURA FAN IT ROMME FJILD,,,F,,NHSB1561299,DEITSKE FROUKJE V.T. VAERTSE HOEKSKE,,,,,,1992,12,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2096282,,ABY,,,F,,NHSB1853330,DOUWTJE FEMKE FAN IT ROMME FJILD,,,,,,1996,10,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2096281,,AKKE,,,F,,NHSB1853330,DOUWTJE FEMKE FAN IT ROMME FJILD,,,,,,1996,10,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1338649,,FEMKO BOM V.T. VAERTSE HOEKSKE,,,F,,NHSB1160683,FROUKJE FAN'E IKELOANE,,,,,,1984,7,3,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1451873,,FLOORTJE DEIS V.T. VAERTSE HOEKSKE,,,F,,NHSB1160683,FROUKJE FAN'E IKELOANE,,,,,,1986,3,3,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1670620,,MEIKE DJURTSJE V'T KERKOOIKE,,,F,,NHSB1451872,MEIKE DJURA V.T. VAERTSE HOEKSKE,,,,,,1989,9,21,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1333386,,LEIKE FAN'E IKELOANE,,,F,,NHSB1212947,HISKE FAN'E IKELOANE,,,,,,1984,5,14,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1403358,,NANTSJE FAN'E IKELOANE,,,F,,NHSB1212947,HISKE FAN'E IKELOANE,,,,,,1985,5,2,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1636519,,AFKE,,,F,,NHSB1403358,NANTSJE FAN'E IKELOANE,,,,,,1989,2,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1806021,,DUKKE,,,F,,NHSB1403358,NANTSJE FAN'E IKELOANE,,,,,,1992,1,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1710894,,WANDA,,,F,,NHSB1492147,RIKKIE FAN'E IKELOANE,,,,,,1990,2,10,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1961773,,BARTA V.D. KEFFERSHOEVE,,,F,,NHSB1710894,WANDA,,,,,,1994,7,20,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1961774,,HISKE V.D. KEFFERSHOEVE,,,F,,NHSB1710894,WANDA,,,,,,1994,7,20,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2074867,,NORA V.D. KEFFERSHOEVE,,,F,,NHSB1710894,WANDA,,,,,,1996,4,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1719606,,FAMKE,,,F,,NHSB1492144,ROBBIE FAN'E IKELOANE,,,,,,1990,8,9,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1719605,,SARI,,,F,,NHSB1492144,ROBBIE FAN'E IKELOANE,,,,,,1990,8,9,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1659331,,ANTSJE FAN'E IKELOANE,,,F,,NHSB1492145,ROEFKE FAN'E IKELOANE,,,,,,1989,7,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1834016,,GOESKE WISKE FAN'E IKELOANE,,,F,,NHSB1722865,DETSJE FAN'E IKELOANE,,,,,,1992,7,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1886581,,INA IKJE FAN'E IKELOANE,,,F,,NHSB1722865,DETSJE FAN'E IKELOANE,,,,,,1993,7,5,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2059436,,NYSKE FAN'E IKELOANE,,,F,,NHSB1886581,INA IKJE FAN'E IKELOANE,,,,,,1996,4,21,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2169521,,ROEFKE SAMAI FAN'E IKELOANE,,,F,,NHSB1886581,INA IKJE FAN'E IKELOANE,,,,,,1998,1,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2316503,,TOOSKE FEMKE FAN'E IKELOANE,,,F,,NHSB1886581,INA IKJE FAN'E IKELOANE,,,,,,2000,10,10,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1277819,,JILDOU FAN'E IKELOANE,,,F,,NHSB776090,DETSJE FAN'T PARADIJSKE,,,,,,1983,6,25,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1596737,,ANTONINA,,,F,,NHSB1326473,DETSKE V.D. POTMARGE,,,,,,1988,4,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1786257,,LOBKE,,,F,,NHSB1596736,BONNIE,,,,,,1991,8,11,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1662457,,KELLY,,,F,,NHSB1326473,DETSKE V.D. POTMARGE,,,,,,1989,8,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1596735,,RAPKE,,,F,,NHSB1326473,DETSKE V.D. POTMARGE,,,,,,1988,4,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1326471,,DJOEKE V.D. POTMARGE,,,F,,NHSB1209210,FAMKE FAN'E KOARTE LOANE,,,,,,1984,2,29,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1326469,,DUSHI V.D. POTMARGE,,,F,,NHSB1209210,FAMKE FAN'E KOARTE LOANE,,,,,,1984,2,29,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1392721,,ELBA V.D. POTMARGE,,,F,,NHSB1209210,FAMKE FAN'E KOARTE LOANE,,,,,,1985,3,10,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1710897,,ANKA,,,F,,NHSB1498637,FAMKE V.D. POTMARGE,,,,,,1990,5,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1807583,,PAUKA,,,F,,NHSB1427695,SANDRA FAN'E KOARTE LOANE,,,,,,1992,1,29,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2316500,,DJOEKE,,,F,,NHSB1921940,WENDY,,,,,,2000,10,11,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2630689,,AMBER,,,F,,NHSB2515611,ELLE FAN DE BJIRKETUN,,,,,,2006,11,2,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3228423,,FÂN DE DOUWETILLE PIP,,,F,,NHSB3050115,FÂN DE DOUWETILLE BYKE,,,,,,2021,3,8,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3229693,,DALJEFJILD'S LIEUWKE LE BARON,,,F,,NHSB3050119,FÂN DE DOUWETILLE DJOEKE,,,,,,2021,3,17,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2872331,,DORA,,,F,,NHSB2515611,ELLE FAN DE BJIRKETUN,,,,,,2012,2,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2789758,,ELLE,,,F,,NHSB2515611,ELLE FAN DE BJIRKETUN,,,,,,2010,4,7,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2832165,,FEMKE,,,F,,NHSB2515611,ELLE FAN DE BJIRKETUN,,,,,,2011,3,22,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2316499,,NYNKE,,,F,,NHSB1921940,WENDY,,,,,,2000,10,11,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2421961,,BEITSKE FAN'T MARHEIM,,,F,,NHSB2316499,NYNKE,,,,,,2003,1,11,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2606199,,FROUKJE,,,F,,NHSB2421962,RENSKE FAN'T MARHEIM,,,,,,2006,4,27,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1427698,,LIESKE FAN'E KOARTE LOANE,,,F,,NHSB1024433,MOLLY FAN'E IKELOANE,,,,,,1985,9,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1025989,,IDA FAN'T PARADIJSKE,,,F,,NHSB776088,DORA FAN'T PARADIJSKE,,,,,,1978,10,14,,,,,,,,,,,,,,,,,,,,,,,,
NHSB976496,,BEIKE,,,F,,NHSB776085,DURKJE FAN'T PARADIJSKE,,,,,,1977,9,7,,,,,,,,,,,,,,,,,,,,,,,,
NHSB976498,,SITA,,,F,,NHSB776085,DURKJE FAN'T PARADIJSKE,,,,,,1977,9,7,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1674669,,FAMKE FAN'T PARADIJSKE,,,F,,NHSB1163226,MEIKE FAN'T PARADIJSKE,,,,,,1989,10,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2343630,,BARTA FAN'T RHIJNENBURGER HIEM,,,F,,NHSB2159916,AMKE FAN'T RHIJNENBURGER HIEM,,,,,,2001,2,10,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2457087,,EIKA FAN'T RHIJNENBURGER HIEM,,,F,,NHSB2159916,AMKE FAN'T RHIJNENBURGER HIEM,,,,,,2003,5,25,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2159915,,ANNELOTTE FAN'T RHIJNENBURGER HIEM,,,F,,NHSB1989882,FLOOR,,,,,,1997,12,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2629523,,FEMKE FAN'T RHIJNENBURGER HIEM,,,F,,NHSB2382514,DJUKE FAN'T RHIJNENBURGER HIEM,,,,,,2006,10,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2629524,,FOSKE FAN'T RHIJNENBURGER HIEM,,,F,,NHSB2382514,DJUKE FAN'T RHIJNENBURGER HIEM,,,,,,2006,10,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2734306,,IMKE,,,F,,NHSB2583293,JESKE VD NESSE OLDEKERKE,,,,,,2009,1,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2237040,,KAATE VD NESSE OLDEKERKE,,,F,,NHSB1989883,KIRO,,,,,,1999,2,9,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2331213,,TERRA VD NESSE OLDEKERKE,,,F,,NHSB1989883,KIRO,,,,,,2000,12,8,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3230601,,TEDDIE,,,F,,NHSB3149666,VEIKE FENNA V.H. ZANDHIEM,,,,,,2021,3,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2864942,,PIPPA NIESKE V.H. ZANDHIEM,,,F,,NHSB2660838,NIESKE ELSKEH V.H. ZANDHIEM,,,,,,2011,12,20,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2202119,,BIJKE ELSKE V.D. VRONERGEEST,,,F,,NHSB1873727,RAPKE CLEOPATRA V.D. VRONERGEEST,,,,,,1998,8,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2709596,,BENTE V.D. KWAAKHOEVE,,,F,,NHSB2544400,BIJKE V.D BIJGAARDE,,,,,,2008,6,12,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2658645,,IMKE V.D. KWAAKHOEVE,,,F,,NHSB2544400,BIJKE V.D BIJGAARDE,,,,,,2007,5,31,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2658647,,NOA V.D. KWAAKHOEVE,,,F,,NHSB2544400,BIJKE V.D BIJGAARDE,,,,,,2007,5,31,,,,,,,,,,,,,,,,,,,,,,,,
FI1936310,,HAZEBAD JAPKE NEANKE,,,F,,FIN5853208,HOLLÂNSKE NIJE FENNA,,,,,,2010,1,12,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2652481,,HOLLÂNSKE NIJE JETTE,,,F,,NHSB2416739,BIJKE V.D. BIJGAARDE,,,,,,2007,4,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2321715,,FLOORTJE AUKE V.D. BIJGAARDE,,,F,,NHSB2202119,BIJKE ELSKE V.D. VRONERGEEST,,,,,,2000,11,17,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2919986,,AKKE KAJ V. MILDERSHOOF,,,F,,NHSB2768019,BOLO V.D. BIJGAARDE,,,,,,2013,4,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3001822,,BAIKE JELKE V. MILDERSHOOF,,,F,,NHSB2768019,BOLO V.D. BIJGAARDE,,,,,,2015,4,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2873242,,V. WADEHEM ROUKJE,,,F,,NHSB2660026,DOUKE V.D BIJGAARDE,,,,,,2012,3,7,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2717147,,FAMKE V.D. BIJGAARDE,,,F,,NHSB2480223,LOTTE V.D BIJGAARDE,,,,,,2008,8,20,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2132688,,DOLLY V.D. VRONERGEEST,,,F,,NHSB1873727,RAPKE CLEOPATRA V.D. VRONERGEEST,,,,,,1997,5,5,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2768126,,AFKE BORKE FAN IT GRIENE FJILD,,,F,,NHSB2592816,LOBKE FAN IT GRIENE FJILD,,,,,,2009,10,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2919882,,JUUPKE,,,F,,NHSB2650589,TEUNTJE FAN IT GRIENE FJILD,,,,,,2013,4,8,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2004748,,BALOU-LOBKE FAN'T PARADIJSKE,,,F,,NHSB1780257,INA FAN'T PARADIJSKE,,,,,,1995,5,25,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2288187,,DJURA FAN'T PARADIJSKE,,,F,,NHSB2142274,HANNA FAN'T PARADIJSKE,,,,,,2000,3,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2288188,,DRYSKE FAN'T PARADIJSKE,,,F,,NHSB2142274,HANNA FAN'T PARADIJSKE,,,,,,2000,3,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2343786,,SICCO,,,F,,NHSB2253775,URETERPER-TESSA FAN'T PARADIJSKE,,,,,,2001,3,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2913602,,BAUKJE FAN 'E TWELLEGEASTER BUORREN,,,F,,NHSB2760744,RENSKE FAN 'E TWELLEGEASTER BUORREN,,,,,,2013,2,16,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3249942,,GRYTJE FAN 'E TWELLEGEASTER BUORREN,,,F,,NHSB3072243,FIMKJE FAN 'E TWELLEGEASTER BUORREN,,,,,,2021,8,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2494653,,JOSKA,,,F,,NHSB2343786,SICCO,,,,,,2004,2,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2625409,,LAILA,,,F,,NHSB2494653,JOSKA,,,,,,2006,9,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2846046,,V. STALOPTIMIST EMMA,,,F,,NHSB2732241,V. STALOPTIMIST BEITSKA,,,,,,2011,7,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3112651,,IMKE,,,F,,NHSB2846046,V. STALOPTIMIST EMMA,,,,,,2018,2,25,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3112652,,REINA,,,F,,NHSB2846046,V. STALOPTIMIST EMMA,,,,,,2018,2,25,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2922000,,V. STALOPTIMIST GERRY,,,F,,NHSB2732241,V. STALOPTIMIST BEITSKA,,,,,,2013,4,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2732242,,V. STALOPTIMIST BINEKE,,,F,,NHSB2494653,JOSKA,,,,,,2008,12,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2865056,,V. STALOPTIMIST FARDAU,,,F,,NHSB2494653,JOSKA,,,,,,2011,12,20,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3057722,,AUKJE GUUSJE ÚT EARST MÛN,,,F,,NHSB2865056,V. STALOPTIMIST FARDAU,,,,,,2016,9,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2343781,,SILKE,,,F,,NHSB2253775,URETERPER-TESSA FAN'T PARADIJSKE,,,,,,2001,3,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1751992,,GOLDA FAN'T PARADIJSKE,,,F,,NHSB1492129,LEMKE FAN'T PARADIJSKE,,,,,,1991,2,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1819320,,KLAESKE FAN'T PARADIJSKE,,,F,,NHSB1492129,LEMKE FAN'T PARADIJSKE,,,,,,1992,5,8,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1819318,,KORSJE FAN'T PARADIJSKE,,,F,,NHSB1492129,LEMKE FAN'T PARADIJSKE,,,,,,1992,5,8,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1903752,,ODA FAN'T PARADIJSKE,,,F,,NHSB1492129,LEMKE FAN'T PARADIJSKE,,,,,,1993,10,7,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2055249,,DORA FAN'T PARADIJSKE,,,F,,NHSB1903752,ODA FAN'T PARADIJSKE,,,,,,1996,1,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2460972,,MEINTJE,,,F,,NHSB2288180,EEFJE FROUKJE FAN'T PARADIJSKE,,,,,,2003,6,22,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2288178,,ENNINK SIMME FAN'T PARADIJSKE,,,F,,NHSB2055249,DORA FAN'T PARADIJSKE,,,,,,2000,3,22,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2365631,,NYNKE POAIKE FAN'T PARADIJSKE,,,F,,NHSB2055249,DORA FAN'T PARADIJSKE,,,,,,2001,8,29,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2451085,,TSJIBBRICH FAN'T PARADIJSKE,,,F,,NHSB2055249,DORA FAN'T PARADIJSKE,,,,,,2003,4,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2055247,,DRYSKE FAN'T PARADIJSKE,,,F,,NHSB1903752,ODA FAN'T PARADIJSKE,,,,,,1996,1,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2307728,,FENNA MISTY FAN'T FRYSKE SKAAI,,,F,,NHSB2055247,DRYSKE FAN'T PARADIJSKE,,,,,,2000,4,22,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2174555,,LEMKE FAN'T PARADIJSKE,,,F,,NHSB1903752,ODA FAN'T PARADIJSKE,,,,,,1998,2,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2372368,,BOBBIE-BIJKE FAN'T STABOR,,,F,,NHSB2174555,LEMKE FAN'T PARADIJSKE,,,,,,2001,11,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2697139,,BIJKE,,,F,,NHSB2574143,FAMKE,,,,,,2008,3,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2697140,,CILKE,,,F,,NHSB2574143,FAMKE,,,,,,2008,3,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3023634,,HEIKE-DIBBE FAN 'T PEELHIEM,,,F,,NHSB2799414,DIBBE-CILKE FAN 'T PEELHIEM,,,,,,2015,11,7,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2888586,,CILKE-FAMKE V. ERF 'T ELDE,,,F,,NHSB2574143,FAMKE,,,,,,2012,6,24,,,,,,,,,,,,,,,,,,,,,,,,
